Repeat ID,Extension ID,Length Of Exact Repeat,Length Of Approx Repeat
1,25,1204,30
1,26,1204,31
1,27,1204,32
1,28,1204,33
1,29,1204,34
1,30,1204,35
1,31,1204,37
1,32,1204,39
1,33,1204,40
1,34,1204,41
1,35,1204,42
1,36,1204,43
1,37,1204,45
1,38,1204,48
1,39,1204,49
1,40,1204,50
1,41,1204,52
1,42,1204,52
1,43,1204,56
1,44,1204,58
1,45,1204,60
1,46,1204,61
1,47,1204,63
1,48,1204,64
1,49,1204,65
1,50,1204,66
1,51,1204,67
1,52,1204,69
1,52,1204,70
1,54,1204,71
1,55,1204,72
1,56,1204,73
1,57,1204,74
1,58,1204,75
1,59,1204,76
1,60,1204,77
1,61,1204,78
1,62,1204,80
1,63,1204,82
1,64,1204,82
1,65,1204,84
1,66,1204,85
1,67,1204,86
1,68,1204,87
1,69,1204,88
1,70,1204,89
1,71,1204,91
1,72,1204,92
1,73,1204,95
1,74,1204,96
1,75,1204,97
1,76,1204,98
1,77,1204,100
1,78,1204,103
1,79,1204,104
1,80,1204,105
1,81,1204,107
1,82,1204,108
1,82,1204,109
1,84,1204,113
1,85,1204,114
1,86,1204,115
1,87,1204,116
1,88,1204,117
1,89,1204,118
1,90,1204,120
1,91,1204,121
1,92,1204,123
1,93,1204,124
1,94,1204,125
1,95,1204,126
1,96,1204,127
1,97,1204,129
1,98,1204,130
1,99,1204,131
1,100,1204,132
2,-100,1204,131
2,-99,1204,129
2,-98,1204,128
2,-97,1204,127
2,-96,1204,126
2,-95,1204,125
2,-94,1204,124
2,-93,1204,123
2,-92,1204,122
2,-91,1204,121
2,-90,1204,120
2,-89,1204,119
2,-88,1204,118
2,-87,1204,117
2,-86,1204,116
2,-85,1204,114
2,-84,1204,113
2,-82,1204,112
2,-82,1204,109
2,-81,1204,108
2,-80,1204,107
2,-79,1204,105
2,-78,1204,105
2,-77,1204,104
2,-76,1204,103
2,-75,1204,102
2,-74,1204,100
2,-73,1204,98
2,-72,1204,97
2,-71,1204,96
2,-70,1204,94
2,-69,1204,92
2,-68,1204,91
2,-67,1204,90
2,-66,1204,89
2,-65,1204,88
2,-64,1204,87
2,-63,1204,86
2,-62,1204,85
2,-61,1204,84
2,-60,1204,82
2,-59,1204,81
2,-58,1204,80
2,-57,1204,79
2,-56,1204,78
2,-55,1204,77
2,-54,1204,76
2,-52,1204,75
2,-52,1204,73
2,-51,1204,72
2,-50,1204,71
2,-49,1204,68
2,-48,1204,67
2,-47,1204,66
2,-46,1204,65
2,-45,1204,63
2,-44,1204,62
2,-43,1204,58
2,-42,1204,57
2,-41,1204,56
2,-40,1204,55
2,-39,1204,54
2,-38,1204,52
2,-37,1204,52
2,-36,1204,51
2,-35,1204,50
2,-34,1204,49
2,-33,1204,48
2,-32,1204,47
2,-31,1204,46
2,-30,1204,43
2,-29,1204,41
2,-28,1204,40
2,-27,1204,39
2,-26,1204,37
2,-25,1204,36
2,-24,1204,35
2,-23,1204,34
2,-22,1204,33
2,-21,1204,32
2,-20,1204,31
2,-19,1204,30
2,-18,1204,28
2,-17,1204,27
2,-16,1204,26
2,-15,1204,24
2,-14,1204,23
2,-13,1204,19
2,-12,1204,18
2,-11,1204,17
2,-10,1204,16
2,-9,1204,13
2,-8,1204,12
2,-7,1204,10
2,-6,1204,9
2,-5,1204,7
2,-4,1204,5
2,-3,1204,4
2,-2,1204,3
2,-1,1204,2
2,0,1204,0
2,1,1204,1
2,2,1204,3
2,3,1204,4
2,4,1204,5
2,5,1204,6
2,6,1204,7
2,7,1204,8
2,8,1204,9
2,9,1204,11
2,10,1204,12
2,11,1204,13
2,12,1204,14
2,13,1204,15
2,14,1204,16
2,15,1204,17
2,16,1204,18
2,17,1204,19
2,18,1204,20
2,19,1204,21
2,20,1204,22
2,21,1204,23
2,22,1204,24
2,23,1204,25
2,24,1204,26
2,25,1204,28
2,26,1204,29
2,27,1204,30
2,28,1204,31
2,29,1204,32
2,30,1204,34
2,31,1204,35
2,32,1204,36
2,33,1204,38
2,34,1204,39
2,35,1204,40
2,36,1204,43
2,37,1204,44
2,38,1204,45
2,39,1204,46
2,40,1204,48
2,41,1204,49
2,42,1204,50
2,43,1204,51
2,44,1204,52
2,45,1204,52
2,46,1204,54
2,47,1204,55
2,48,1204,56
2,49,1204,59
2,50,1204,60
2,51,1204,61
2,52,1204,62
2,52,1204,63
2,54,1204,64
2,55,1204,65
2,56,1204,67
2,57,1204,68
2,58,1204,69
2,59,1204,70
2,60,1204,71
2,61,1204,73
2,62,1204,74
2,63,1204,75
2,64,1204,76
2,65,1204,77
2,66,1204,78
2,67,1204,79
2,68,1204,82
2,69,1204,84
2,70,1204,85
2,71,1204,86
2,72,1204,87
2,73,1204,88
2,74,1204,89
2,75,1204,90
2,76,1204,91
2,77,1204,92
2,78,1204,93
2,79,1204,94
2,80,1204,95
2,81,1204,96
